BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
736,26117,LZ 15M M-F 7:30-16.30,S/ No Stop M-F 16:30-18:30,2P SAT 7:30-19:30,2P SUN 7:30-18:30,,,0,0,240,240,,,15,1,120,120,,,0,0,0,0,,,0001-01-02T02:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-02T05:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,1,1,6,0,,,0001-01-01T17:33:52+10:05,0001-01-02T02:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,5,5,6,0,,,Loading Zone 15M,S/ (No Stopping),2P,2P,,
5590,29330,1/4P M-F 7:30-16:00,1/4P SAT 7:30-12:30,,,,,30,30,,,,,15,15,,,,,0,0,,,,,0001-01-02T02:03:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,1/4P,1/4P,,,,
5558,26735,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P Meter,,,,
8657,28026,2P RPA 1B 7:30-23:00 M-SUN,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,Resident Permit Area 1B,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P,,,,,
7960,25330,2P MTR M-SUN 7.30 -23.00,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,A RPE,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P Meter,,,,,
8492,27680,2P RPA 1B Tuesday 10am-11pm,2P RPA 1B Wed-Mon 7:30am-11pm,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T09:03:52+10:05,0001-01-02T09:03:52+10:05,,,,,Resident Permit Area 1B,Resident Permit Area 1B,,,,,2,3,,,,,0001-01-01T20:03:52+10:05,0001-01-01T17:33:52+10:05,,,,,2,1,,,,,2P,2P,,,,
7947,25317,1P M-SUN 7:30AM-10PM,,,,,,120,,,,,,60,,,,,,1,,,,,,0001-01-02T08:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1P,,,,,
622,23794,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
6833,30033,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
8215,25594,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1P,,,,,
7911,25286,1P M-SUN 7:30AM-10PM,,,,,,120,,,,,,60,,,,,,1,,,,,,0001-01-02T08:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1P,,,,,
4758,29119,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,,,,,,,,,,,1,1,,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,6,6,,,,,1P Meter,2P,,,,
2436,25682,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
3869,24854,2P MTR M-SAT 7:30-18:30,1/4P M-Su 7.30- 21.00,2P SUN 7:30-18:30,,,,240,30,240,,,,120,15,120,,,,0,1,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T07:03:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,0,0,,,,2P Meter,1/4P,2P,,,
4762,29109,LZ 30Mins M-SA 7.30AM-6.30PM,2P MTR M-SAT 6:30PM-8:30PM,,,,,0,240,,,,,30,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,,,,,,,,,,,1,1,,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,6,6,,,,,Loading Zone 30M,2P Meter,,,,
4367,24174,4P TKT A M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Ticket A,2P,,,,
6848,26306,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
1307,26381,LZ 15M M-F 7:30-18:30,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,,,,0,240,240,,,,15,120,120,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T06:33:52+10:05,,,,,,,,,,1,1,6,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,5,6,,,,Loading Zone 15M,2P Meter,2P Meter,,,
4296,24231,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
5589,24306,1/4P M-F 7:30-16:00,1/4P SAT 7:30-12:30,,,,,30,30,,,,,15,15,,,,,0,0,,,,,0001-01-02T02:03:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,1/4P,1/4P,,,,
4248,24218,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
4312,24237,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
5468,26314,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P Meter,,,,
6519,30348,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
5548,30402,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P Meter,,,,
6923,24625,LZ 15M M-F 7:30-19:30,1P SAT 7:30-19:30,1P SUN 7:30-18:30,,,,0,120,120,,,,15,60,60,,,,0,0,0,,,,0001-01-02T05:33:52+10:05,0001-01-02T05:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,6,0,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,6,0,,,,Loading Zone 15M,1P,1P,,,
8460,27647,2P RPA 1B 7:30-23:00 M-SUN,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,Resident Permit Area 1B,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P,,,,,
3867,23590,2P MTR M-SAT 7:30-18:30,1/4P M-Su 7.30- 21.00,2P SUN 7:30-18:30,,,,240,30,240,,,,120,15,120,,,,0,1,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T07:03:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,0,0,,,,2P Meter,1/4P,2P,,,
3868,24210,2P MTR M-SAT 7:30-18:30,1/4P M-Su 7.30- 21.00,2P SUN 7:30-18:30,,,,240,30,240,,,,120,15,120,,,,0,1,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T07:03:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,0,0,,,,2P Meter,1/4P,2P,,,
3027,26595,1/2P M-SUN 7:30AM-11PM,,,,,,60,,,,,,30,,,,,,0,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1/2P,,,,,
3031,25095,1/2P A RPE M-F 7:30-18:30,1/2P M-SUN 7:30AM-11PM,1/2P A RPE SAT 7:30-12:30,,,,60,60,60,,,,30,30,30,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T09:03:52+10:05,0001-01-01T22:33:52+10:05,,,,A RPE,,A RPE,,,,1,1,6,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,0,6,,,,1/2P,1/2P,1/2P,,,
3033,25729,1/2P M-SUN 7:30AM-11PM,,,,,,60,,,,,,30,,,,,,0,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1/2P,,,,,
8490,27679,2P RPA 1B Tuesday 10am-11pm,2P RPA 1B Wed-Mon 7:30am-11pm,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T09:03:52+10:05,0001-01-02T09:03:52+10:05,,,,,Resident Permit Area 1B,Resident Permit Area 1B,,,,,2,3,,,,,0001-01-01T20:03:52+10:05,0001-01-01T17:33:52+10:05,,,,,2,1,,,,,2P,2P,,,,
3285,25120,2P DIS ONLY,,,,,,0,,,,,,120,,,,,,1,,,,,,0001-01-02T10:03:51+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T10:03:52+10:05,,,,,,0,,,,,,2P Disabled Only,,,,,
3623,25112,1P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,1P Meter,2P,,,,
3632,26266,1P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,1P Meter,2P,,,,
6517,30347,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
2298,26230,1P MTR M-F 9:30-19:30,1P MTR SAT 7:30-19:30,1P SUN 7:30-18:30,,,,120,120,120,,,,60,60,60,,,,0,0,0,,,,0001-01-02T05:33:52+10:05,0001-01-02T05:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,6,0,,,,0001-01-01T19:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,6,0,,,,1P Meter,1P Meter,1P,,,
2247,30446,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T06:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,6,,,,,,2P Meter,,,,,
3026,24675,1/2P M-SUN 7:30AM-11PM,,,,,,60,,,,,,30,,,,,,0,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1/2P,,,,,
3028,26596,1/2P M-SUN 7:30AM-11PM,,,,,,60,,,,,,30,,,,,,0,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1/2P,,,,,
5259,26572,3P MTR M-F 10:00-15:00,P10 M-F 1500-1600,3P MTR M-F 19:00-20:30,3P MTR SAT 7:30-20:30,,,360,20,360,360,,,180,10,180,180,,,0,0,0,0,,,0001-01-02T01:03:52+10:05,0001-01-02T02:03:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T06:33:52+10:05,,,,,,,,,1,1,1,6,,,0001-01-01T20:03:52+10:05,0001-01-02T01:03:52+10:05,0001-01-02T05:03:52+10:05,0001-01-01T17:33:52+10:05,,,5,5,5,6,,,3P Meter,P 10 Mins,3P Meter,3P Meter,,
3147,30612,3P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,3P Meter,2P,,,,
8502,27878,2P RPA 1B 7:30-23:00 M-SUN,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,Resident Permit Area 1B,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P,,,,,
3046,30159,1/2P M-SUN 7:30AM-11PM,,,,,,60,,,,,,30,,,,,,0,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1/2P,,,,,
5882,26319,1/2P AOT RPE 7.30 - 6.30,,,,,,60,,,,,,30,,,,,,1,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1/2P,,,,,
3893,30648,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
3727,24648,LZ 30M M-F 7:30-18:30,LZ 30M SAT 7:30-12:30,,,,,0,0,,,,,30,30,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,Loading Zone 30M,Loading Zone 30M,,,,
5357,28708,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T06:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,6,,,,,,2P Meter,,,,,
3883,30644,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
8566,27936,2P RPA 1B 7:30-23:00 M-SUN,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,Resident Permit Area 1B,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P,,,,,
8146,25525,2P M-F 7:30AM-11PM,1P SAT-SUN 7:30AM-11PM,,,,,240,120,,,,,120,60,,,,,0,0,,,,,0001-01-02T09:03:52+10:05,0001-01-02T09:03:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,0,,,,,2P,1P,,,,
1156,25231,2P MTR M-SAT 7:30-20:30,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,1P,,,,
3936,23593,1P MTR M-SA 7.30AM-11PM,1P SUN 7.30AM-11PM,,,,,120,120,,,,,60,60,,,,,0,0,,,,,0001-01-02T09:03:52+10:05,0001-01-02T09:03:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,1P Meter,1P,,,,
3932,29886,1P MTR M-SA 7.30AM-11PM,1P SUN 7.30AM-11PM,,,,,120,120,,,,,60,60,,,,,0,0,,,,,0001-01-02T09:03:52+10:05,0001-01-02T09:03:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,1P Meter,1P,,,,
6486,30322,3P MTR M-SAT 7.30 - 18.30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,3P Meter,2P,,,,
6708,30293,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
6223,30296,LZ 30M M-SUN 7:30-18:30,,,,,,0,,,,,,30,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,Loading Zone 30M,,,,,
6409,30291,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
3891,30647,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
3157,30613,3P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,3P Meter,2P,,,,
3968,24658,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Meter,4P Meter,,,,
6234,30301,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
8463,27650,2P RPA 1B 7:30-23:00 M-SUN,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,Resident Permit Area 1B,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P,,,,,
8467,27654,2P RPA 1B 7:30-23:00 M-SUN,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,Resident Permit Area 1B,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P,,,,,
6438,27263,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
3942,26270,1P MTR M-SA 7.30AM-11PM,1P SUN 7.30AM-11PM,,,,,120,120,,,,,60,60,,,,,0,0,,,,,0001-01-02T09:03:52+10:05,0001-01-02T09:03:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,1P Meter,1P,,,,
8675,27916,2P RPA 1B 7:30-23:00 M-SUN,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,Resident Permit Area 1B,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P,,,,,
6091,30201,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
5545,26740,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P Meter,,,,
2752,26160,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T06:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,6,,,,,,2P Meter,,,,,
3312,27252,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,,,,,,,,,,,1,1,,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,6,6,,,,,1P Meter,2P,,,,
7055,27564,1P TKT A M-SAT 7:30-18:30,1P SUN 7:30-18:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,1P Ticket A,1P,,,,
8143,25522,1P Mon-Sun 7.30AM-11PM,,,,,,120,,,,,,60,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1P,,,,,
2327,27248,LZ 15M M-F 9:30-19:30,2P MTR SAT 7:30-20:30,1P SUN 7:30-18:30,,,,0,240,120,,,,15,120,60,,,,0,0,0,,,,0001-01-02T05:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,6,0,,,,0001-01-01T19:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,6,0,,,,Loading Zone 15M,2P Meter,1P,,,
7963,25342,2P MTR M-SUN 7.30 -23.00,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,A RPE,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,2P Meter,,,,,
4272,25161,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
8140,25519,1P Mon-Sun 7.30AM-11PM,,,,,,120,,,,,,60,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1P,,,,,
